,title,title_label,description,description_label
148,내수 부진 지속 월 판매 종사자 만 명 급감,0,판매직 고용 상황이 코로나 팬데믹 수준으로 다시 악화한 것으로 나타났습니다 통계청 국가통계포털과 경제활동인구조사 마이크로데이터에 따르면 올해 월 월평균 판매 종사자는 만 천 명으로 지난해 ,0
149,산으로 가는 한국 자본시장 더 나은 경제 ,0, 년 월 일 코로나 팬데믹 시기 종가 만 원을 기록한 뒤 처음으로 만원대까지 밀려났다 지난 월 일 기록한 연고점인 만 원 대비 나 급락했다 이튿날 삼성전자가 조원 규모의 자사주 매입을 공시하고 ,0
150, 또 일본가 이런 친구 많더니 무려 만 명 역대 최다 찍었다,0,종전 최다 이용객 수는 코로나 이전인 년 기록한 만명이다 올해 월평균 한일 노선 이용객 수가 만명 안팎인 점을 고려하면 이달 중 연간 최고 기록을 넘어설 것으로 예상된다 일본 여객 수요가 이같이 ,0
151,미국 환율관찰 대상국에 베트남 재지정 한국 등 개국,1,또한 경상수지는 코로나 팬데믹 당시 생산차질에 따른 수출감소와 원자재 급등에 따른 수입증가로 년 적자를 기록한 이후 흑자전환해 상반기 기준 흑자 규모는 의 에 이른 상태이다 상반기 베트남의 ,0
152,내수 한파 판매직 만 명 급감 청년층 직격탄 ,0,상황이 코로나 사태 때 수준으로 악화한 것으로 나타났습니다 통계청 집계를 보면 올해 들어 지난달까지 월평균 판매 종사자 수가 만 천 명으로 지난해 같은 기간보다 만 명 줄었습니다 코로나 사태 ,0
153,항생제 쓸수록 내성 증가 필요할 때만 제대로 사용해야 ,0, 가 년 항생제 내성을 인류가 당면한 대 공중보건 위협 중 하나로 선정한 데 이어 코로나 이후 년 질병청 는 또 코로나 팬데믹의 영향으로 코로나 입원환자 중 항생제가 필요한 경우는 에 ,0
154, 이노엔 한국로슈 타미플루 국내 공급계약 체결,1, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 곽달원 이노엔 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
155,판매직 팬데믹 수준 급감 내수부진 여파 청년층 심각 ,0,내수 부진이 이어지는 가운데 판매직 고용은 코로나 팬데믹 수준으로 악화한 것으로 나타났다 특히 판매 종사자는 코로나 팬데믹 영향으로 년 만 명 에 이어 년 만 명 가장 큰 폭으로 ,0
156, 이노엔 한국로슈와 타미플루 국내 공급계약 체결,0, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 곽달원 이노엔 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
157, 이노엔 한국로슈 타미플루 국내 공급계약 체결,1,독감은 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 곽달원 이노엔 대표는 지난해 인플루엔자 치료제 조플루자의 유통과 ,0
158,이민근 안산시장 옌타이시 대표단 접견 우호협력방안 논의,1,양 도시 간 이번 대면 만남은 코로나 펜데믹 이후 처음으로 이뤄져 시선을 끌었다 앞서 지난 년부터 총 일곱 차례 청소년 국제문화교류사업을 추진 양 도시 청소년들의 글로벌 비전 향상을 위한 현지 청소년 교류와 ,0
159, 트럼프 기 산업재 주가 급변동 긍정 요인이 더 많아 신한투자증 ,0,이 연구원은 트럼프 기에서는 금리 상승기에 리쇼어링이 구호에 그쳤으나 코로나 와 전쟁 빅테크 기술 이 연구원은 트럼프 기를 겪으며 시장에는 익숙함에서 오는 안도감이 있지만 코로나 팬데믹과 전쟁을 거치며 ,0
160, 이노엔 한국로슈 인플루엔자 치료제 타미플루 공급,0, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 이노엔 곽달원 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
161, 산전수전 해외사업 리딩뱅크 는 국민 신한 인니서 희비교차 ,0,하지만 코로나 를 거치며 부실이 확대되면서 정상화 속도가 지연되고 있다 부코핀은행은 인수 당시 부실금융기관으로 분류돼 있었다 국민은행은 뱅크 인도네시아 적자와 관련해 충당금 전입 및 법인세 관련 ,0
162,내수 부진에 판매직 급감 청년층 고용 한파 심화,0, 사진 연합뉴스 내수 경제의 부진이 장기화되면서 판매직 고용이 코로나 팬데믹 수준으로 악화된 것으로 나타났다 특히 판매직 고용 감소는 청년층을 중심으로 집중되며 고용시장에 큰 부담을 주고 있다 일 ,0
163,신흥국 증시 자금 이탈 년 코로나 사태 이후 최대,0,신흥국 증시에서 년 상반기 코로나 팬데믹 매도 사태 이후 지난달 가장 많은 외국인 투자자금이 빠져나간 것으로 집계됐다 다만 채권에 투자금이 더 많이 유입되면서 충격을 상쇄한 것으로 나타났다 일 ,0
164,이민근 안산시장 중국 옌타이시 대표단 만나 과학기술 등 정책 협력 논 ,1,이번 대면 만남은 코로나 펜데믹 이후 처음으로 이뤄졌다 앞서 양 시는 지난 년부터 총 일곱 차례의 청소년 국제문화교류사업을 추진 청소년들의 글로벌 비전 향상을 위한 현지 청소년 교류 및 역사 문화 프로그램 ,0
165, 이노엔 로슈 독감 치료제 타미플루 국내 공급계약 체결,0, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 곽달원 이노엔 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
166, 이노엔 인플루엔자 치료제 타미플루 공급계약 체결,0, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 이노엔 곽달원 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
167,이민근 안산시장 옌타이시 대표단 접견 과학기술 등 정책 협력,1,양 도시 간의 이번 대면 만남은 코로나 펜데믹 이후 처음으로 이루어졌다 앞서 지난 년부터 총 일곱 차례의 청소년 국제문화교류사업을 추진 양 도시 청소년들의 글로벌 비전 향상을 위한 현지 청소년 교류 및 역사 ,0
168, 이노엔 한국로슈와 타미플루 국내 공급계약 체결,0, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 이노엔 곽달원 대표는 지난해 인플루엔자 치료제 조플루자 유통 및 ,0
169,판매직 붕괴 청년 고용 급감,0,내수가 침체되면서 판매직 고용이 코로나 팬데믹 당시 악화된 수준으로 다시 떨어졌다 특히 청년층의 고용이 크게 감소한 것으로 나타나면서 고용 시장의 활력 저하에 대한 우려가 커지고 있다 통계청 ,0
170,한의학연 경희대 연구팀 한약 만성 코로나 후유증 완화 효능 ,0,국내 연구진이 한약이 만성 코로나 후유증을 완화하는 효능을 확인해 주목된다 한국한의학연구원 신 변종 감염질환 한의 임상기술 개발 연구실 권선오 박사 연구팀은 경희대 한방병원 김태훈 교수팀과 만성 코로나 ,0
171,팬데믹 수준 고용 한파 내수부진에 판매직 만명 줄어,0,내수 부진이 길어지면서 판매직종에 종사하는 사람들의 고용 상황이 코로나 유행 당시 수준으로 악화한 것으로 나타났다 특히 판매직 고용 악화는 청년층에 집중된 것으로 나타났다 일 통계청 국가통계포털과 ,0
172,버려달라는 줄 알고 당황했는데 손님이 건넨 휴지 사장 울렸다,0, 년째 인 샤부샤부 전문점을 운영한다고 밝힌 씨는 최근 자영업자 커뮤니티 아프니까 사장이다 에 제 영업 목표는 저렴한 가격에 질 높은 음식으로 손님 배가 부르게 하는 것 이라며 하지만 코로나 이후 끝을 모르고 ,0
173, 장애인 신학과 통일신학 주제로 학술세미나 열린다,1,한편 함께사는세상은 북한 장애인 정책을 총괄하는 조선장애자보호련맹중앙위원회 와 협력해 북한 장애인을 위한 차량 장애인 의족과 식량 겨울용 방한 의류 지원 코로나 팬데믹 상황에서의 마스크 지원 및 장애인 ,0
174,한약 만성 코로나 후유증 완화한다,1,만성 코로나 증후군에 대한 한약의 후유증 완화 효능을 확인했다고 일 밝혔다 이번 연구는 만성 코로나 증후군으로 인한 피로와 인지기능 저하에 대한 한약의 치료 효과와 안전성을 평가하는 데 중점을 뒀다 ,0
175,만성 코로나 후유증 한약 도움될까,1,만성 신종 코로나 바이러스 감염증 코로나 완화에 한약이 도움이 되는 것으로 확인됐다 피로 증상을 개선하는 데 큰 역할을 하는 것으로 나타났다 한국한의학연구원 원장 이진용 신 변종 감염질환 한의 ,0
176,지스타 나흘 간 만명 방문 전년 대비 ,0, 년 이후 년 만에 현장 방문 만명을 돌파한 것으로 코로나 이전 수준으로 복구하는 모양새다 역대 최다 수치인 년의 만 명에는 미치지 못했으나 코로나 발병 이후 년 만에 만명을 넘는 ,0
177, 코스피 바닥 개월 후행 배에서 하락 제한 ,0,금융위기나 신종 코로나 바이러스 감염증 코로나 펜데믹 등의 상황이 아니라면 코스피는 개월 후행 주가순자산비율 배 정도에서 추가 하락이 제한됐던 경험이 대다수라며 까지가 경험적으로 얘기할 수 ,0
178,신흥국 증시서 돈 빼는 글로벌 투자자들 채권으로 눈돌려,0,신흥국 주식시장에서는 코로나 팬데믹 당시이던 년 월 이후 최대 규모인 억 달러가 유출됐다 이에 비해 신흥국 채권에 억 달러가 유입돼 주식시장 유출분을 상쇄하고도 남았다 투자자들이 주식시장에서 ,0
179, 이노엔 한국로슈 인플루엔자 치료제 타미플루 공급계약 체결,0, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 곽달원 이노엔 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
180, 이노엔 인플루엔자 치료제 타미플루 공급계약 체결,0, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 이노엔 곽달원 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
181, 이노엔 한국로슈 인플루엔자 치료제 타미플루 국내 유통 담당,1, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세라고 회사 측은 설명했다 이노엔 곽달원 대표는 지난해 인플루엔자 치료제 ,0
182, 이노엔 로슈 인플루엔자 치료제 타미플루 국내 공급계약 체결,0, 코로나 팬데믹 대유행 으로 발병률이 잠시 감소했으나 엔데믹 풍토병화 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 곽달원 이노엔 대표는 지난해 인플루엔자 치료제 ,0
183,서울대교구 길음동본당 주년 기념미사 봉헌,1,지난 월부터 월까지 구역미사를 봉헌하여 코로나 로 단절되었던 공동체의 회복을 위해 기도했으며 이는 신자들이 신앙생활을 재도약하는 기회가 되었다 전 신자 화합을 다지기 위해 척사대회 월 성지순례 월 ,0
184, 돌 교정인불자 포교 수용자 전법으로 재도약 ,1,하지만 전 세계를 덮친 코로나 정년 퇴임 젊은 불자 교정인 감소로 침체기에 빠져있다 이에 교정인불자회는 명상과 템플스테이 등 시대에 발맞춘 포교로 회원 영입 을 도모하고 무신론자 수용자들이 종교를 갖게 ,0
185, 이노엔 한국로슈와 타미플루 국내 공급계약 체결,0, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 곽달원 이노엔 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
186,양산시 겨울철 독감 코로나 예방접종 집중 홍보,0,특히 어르신은 코로나 동시접종까지 가능하다며 미접종자에 대해 접종을 서둘러 줄 것을 당부했다 아울러 코로나 예방접종의 경우 대상자의 범위가 기존 세 이상 어르신 면역저하자 감염취약시설 입원 ,0
187, 이노엔 로슈 타미플루 국내 공급계약 체결,0, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 곽달원 이노엔 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
188, 트럼프 시대 제약 바이오는 확대 기회 생물보안법 반사 ,0, 코로나 이후 전염병 예방과 대응에 대한 인식이 높아지면서 디지털 헬스케어에 대한 정부 지원도 확대될 가능성이 크다 여기에 중국 바이오기업을 겨냥한 생물보안법을 유지할 기조를 보여 중국의 빈자리를 두고 ,0
189,종의 기원 김다은의 웹소설 회 ,1,했지만 코로나 방지 마스크 때문에 얼굴을 제대로 볼 수 없는 상황이었다 새 기사의 얼굴을 알 리도 없었다 갑작스럽게 친척이 코로나 로 죽었을까 코로나 로 죽으면 시간이 아니라 시간 안에 화장해야 한다 그래서 ,0
190, 감독부터 주연 조연까지 역대급 캐스팅 트럼프 지지자들 새 내각 열 ,0,특히 보건복지부 장관 후보로 지명된 로버트 케네디 주니어는 코로나 팬데믹 이전부터 백신 사용이 자폐증 등을 유발한다고 음모론을 펴 논란이 됐다 또 법무부 장관 후보로 지명된 맷 게이츠는 세 소녀 성 매수 ,0
191, 이노엔 로슈 타미플루 국내 공급계약 체결,0, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 곽달원 이노엔 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
192, 이노엔 한국로슈 타미플루 국내 공급계약 체결,1,신종 코로나 바이러스 감염증 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 곽달원 이노엔 대표는 지난해 인플루엔자 치료제 ,0
193,홍콩서 공략 성공한 한투증권 년 인터내셔널 목표 ,0,그러나 코로나 이후 홍콩 법인의 업무 확장에 본격적으로 보폭을 넓히기 시작했다 이때 미래에셋증권에 근무하던 주명 대표를 홍콩 법인에 영입했다 주 법인장이 대우증권 시절 홍콩 주재원으로 근무했던 이력을 ,0
194, 발전기술컨퍼런스 내달 일 대전 서 개최 탄소중립 에너지 ,0, 코로나 로 인해 년까지 년간 온라인으로 진행됐던 발전기술컨퍼런스 가 년 오프라인 개최에 이어 년 만에 다시 오프라인으로 열린다 발전기술컨퍼런스 는 월 일 대전컨벤션센터에서 열리며 ,0
195, 아무도 몰랐다 한약 놀라운 효능 코로나 후유증 잡는다,1,만성 코로나 증후군에 대한 한약의 후유증 완화 효능을 확인했다고 밝혔다 이번 연구는 만성 코로나 증후군으로 인한 피로와 인지기능 저하에 대한 한약의 치료 효과와 안전성을 평가하는 데 중점을 뒀다 연구 ,0
196,이민근 안산시장 옌타이시 대표단 접견 과학기술 등 정책 협력,1,양 도시 간의 이번 대면 만남은 코로나 펜데믹 이후 처음으로 이루어졌다 앞서 지난 년부터 총 일곱 차례의 청소년 국제문화교류사업을 추진 양 도시 청소년들의 글로벌 비전 향상을 위한 현지 청소년 교류 및 역사 ,0
197, 내년 컨선 운임 이상 하락 전망,0, 코로나 사태 발 해운 초호황기였던 년과 년 각각 였던 글로벌 수요공급지수는 년 까지 곤두박질 쳤다가 올해는 홍해 사태를 배경으로 로 소폭 상승했다 김 연구원은 내년에도 ,0
198, 이노엔 타미플루 국내 공급계약 체결,0, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 곽달원 이노엔 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
199,소상공인 배달플랫폼 진출 홍보지원 온라인 판로확대,0,당시는 코로나 여파로 비대면 소비가 정착돼 배달 앱을 통한 음식 주문이 폭발적으로 늘어나고 있던 때였다 김 대표는 배달 앱 장점을 효과적으로 이용하기 위해 중소벤처기업부와 소상공인시장진흥공단의 온라인 ,0
200, 이노엔 한국로슈 인플루엔자 치료제 타미플루 국내 공급계약 체결,1, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 이노엔 곽달원 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
201, 이노엔 한국로슈 독감 치료제 타미플루 국내 공급,1, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 이노엔 곽달원 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
202, 이노엔 한국로슈 인플루엔자 치료제 타미플루 국내 공급계약,1, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 이노엔 곽달원 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
203,소아청소년병원 입원 는 감염환자 실비 적용 인실 입실 개선 ,0,폐렴 코로나 아데노바이러스 백일해 등 소아감염질환 환자인 것으로 나타났다 입원시 환아 소아청소년병원협회는 코로나 이전에는 입원실 감염환자수가 일반환자 비율과 대 정도였으나 코로나 사태 ,0
204,기계와 생물의 결합 기술문명 속 인간구원을 향한 거대한 의지 세계로 ,1,무서운 속도로 전개되는 자동화와 끝을 모르고 치닫는 자본주의 흑사병에 비유될 정도로 전 세계를 마비시킨 코로나 의 도래는 인류의 종말에 대한 깊은 우려를 낳았다 우리는 어디로 가고 있는가 어디로 가야 ,0
205, 이노엔 한국로슈 타미플루 국내 공급계약 체결,1, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 이노엔 곽달원 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
206, 이노엔 한국로슈와 독감 치료제 타미플루 국내 공급계약 체결,0, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 이노엔 곽달원 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
207,내수부진 고용한파에 판매직 만명 급감 팬데믹 수준 육박,0,내수 부진이 길어지면서 판매직 고용이 코로나 팬데믹 기간 수준으로 악화됐다 통계청에 따르면 올해 월부터 월까지 월평균 판매 종사자는 만 천명으로 지난해 같은 기간보다 만명 줄었다 특히 올해 ,0
208,비어 있는 건물들 신도시 중심 상권에 나타난 상가 무덤 지식용어 ,0,임대가 되지 않아 공실로 남아 있는 상가들은 코로나 때 자영업이 직격탄을 맞으며 대폭 늘었다 이제는 코로나 가 성행했을 때 명동의 공실률이 를 넘었던 것에 비하면 상황이 많이 나아졌다 지난해까지만 해도 ,0
209,부산시 감염취약시설 관리 매뉴얼 발간,0, 코로나 팬데믹으로 인해 감염취약시설의 감염관리 중요성이 대두됨에 따라 시설 종사자들의 요구에 맞춘 지침서를 처음으로 제작했다 여 명의 종사자를 대상으로 실시한 조사 결과 종사자 및 입소자 감염관리 ,0
210,주명 한투 홍콩법인장 아시아 지역 금융 거점될 것 ,0,이와 함께 해외 유수 기업이 아시아에서 상장한다고 하면 홍콩으로 오려고 하지 싱가포르로 가는 경우는 없다 며 샘소나이트 프라다 등이 홍콩에 올라와 있고 코로나 이후 위축됐던 기업공개 시장이 올해 ,0
211, 이노엔 한국로슈 인플루엔자 치료제 타미플루 공급계약,0, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 이노엔 곽달원 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
212, 연말 인사 임박 허민회 그룹 경영지원 대표 내정,0, 년 대표로 지낼 때는 재무 구조를 개선했다 코로나 여파로 가 경영난에 처하자 허 대표는 년 월 대표이사로 투입돼 영화관 체질 개선에 나섰다 ,0
213, 이노엔 한국로슈와 타미플루 국내 공급계약 체결,0, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 이노엔 곽달원 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0
214, 이르면 오늘 인사 경영지원 대표에 허민회 내정,1,또 코로나 여파로 가 경영난에 처했을 때는 허 대표가 년 월 대표이사로 투입돼 영화관 체질 개선에 나섰다 한편 그룹 이번 정기 임원 인사는 소폭일 것으로 전망된다 는 지난해 실적 부진 ,0
215,내수부진 장기화에 판매직도 한파 청년층 직격탄 ,1,줄어든 판매직 만명 중 절반 청년층 내수 부진이 길어지면서 판매직 고용 상황이 코로나 팬데믹 내수 부진이 길어지면서 판매직 고용 상황이 코로나 팬데믹 수준으로 다시 악화한 것으로 나타났다 특히 ,0
216, 분기 화이자 깜짝 성장 빅파마 상당수 매출 컨센서스 상회,1,화이자 코로나 치료제 수요 상승 덕봤다 스텔라라 여전히 전체 매출에 큰 기여 화이자는 매출 컨센서스 억 만 달러를 훌쩍 넘은 억 달러에 분기를 마감했다 특히 코로나 치료제 팍스로비스 ,0
217,퀵커머스의 그늘 위기의 배달 기사와 골목상권,0,배달 수요가 공급을 초과한 코로나 당시 만원 평일 점심 기준 이던 건당 배달비가 현재는 원까지 떨어졌다 현재 배달 플랫폼 기사들의 벌이는 시간당 만 만 원 남짓이다 여기에 고용 ,0
218,임원인사 임박 이르면 오늘 발표 경영지원 대표에 허민회 대표 ,1, 코로나 여파로 가 경영난에 처하자 허 대표는 년 월 대표이사로 투입돼 영화관 체질 개선에 나섰다 그룹의 이번 정기 임원 인사는 소폭일 것으로 예상된다 는 지난해 실적 부진 속에 해를 ,0
219, 엔저 효과 한국 일본 오간 승객 천만명 넘어 역대 최다,0, 코로나 가 풀리면서 해외여행이 꾸준히 늘어나는 추세입니다 이런 영향으로 한국과 일본 관광객 수는 월 기준으로 만 명이 넘습니다 여기에 출발과 도착 기준으로 항공편을 이용해 한국과 일본을 오간 전체 승객 ,0
220,내부 부진 장기화에 팬데믹 수준 고용한파 청년층 직격 ,0,내수 부진이 장기화 되면서 판매직 고용 상황이 코로나 팬데믹 수준으로 다시 악화했다 특히 청년층에 집중된 것으로 나타나 고용시장 활력 저하 우려가 커지고 있다 일 통계청 국가통계포털과 ,0
221,국내 지고 해외 뜨고 희비 엇갈리는 이유는 ,0, 코로나 이후 해외여행 늘로 국내여행 감소 야놀자 여기어때 등 토종 점유율 하락세 아고다 등 글로멀 코로나 이후 해외여행 수요가 급격히 회복하면서 이같은 양상을 보이는 것으로 풀이된다 데이터융복합 ,0
222, 년 만에 자사주 매입 강수 둔 삼성전자 주가 반등 신호탄 될까,0,지난 일 삼성전자는 만 원까지 하락하며 코로나 팬데믹 시절인 년 월 이후 년 개월 만에 만전자 로 추락하기까지 했다 삼성전자의 자사주 매입 결정은 직전 거래일인 지난 일 이후 발표됐기에 ,0
223, 경영지원 대표에 허민회 내정 위기 속 해결사 역할 기대,0, 코로나 로 인해 가 경영난에 빠졌을 때 년 월 허 대표는 대표이사로 투입되어 영화관 체질 개선을 추진했다 그룹은 이번 정기 임원 인사를 소폭으로 진행할 것으로 보인다 지난해 실적 부진 속에 ,0
224,서울시 마을버스 외국인 운전기사 추진,0, 코로나 이후 운수업 종사자들이 상대적으로 급여가 더 높은 배달업으로 빠져나갔다는 분석입니다 시 관계자는 마을버스 기사들의 인력 수급이 쉽지 않다 마을버스 기사들의 고령화도 심각한 상황 이라며 ,0
225,내수부진 장기간 이어지자 판매직 종사자 만명 감소,0,내수 부진이 길어지면서 판매직종에 종사하는 사람들의 고용 상황이 코로나 유행 당시 수준으로 악화한 것으로 나타났다 특히 판매직 고용 악화는 청년층에 집중된 것으로 나타났다 일 통계청 국가통계포털에 ,0
226,정철 나무기술 대표 중소기업 기술 경영 혁신대전 장관 표창 수상,1,특히 질병관리청의 코로나 확진자 데이터 분석 시스템 구축을 통해 공공 부문의 데이터 관리 기반을 마련하는 데 중요한 역할을 했다 또한 메타클라우드 기술을 적용한 스페로 는 멀티 및 하이브리드 ,0
227,내수부진 고용한파 판매직 만명 급감 청년층 직격 ,0,내수 부진이 길어지면서 판매직 고용 상황이 코로나 팬데믹 수준으로 다시 악화한 것으로 나타났다 판매직 고용 한파는 특히 청년층에 집중됐다 통계청 조사 결과 올해 월 월평균 판매 종사자는 ,0
228,김윤 의원 공공의료 강화 법 발의 공공의료 체계 개편 목적,1,특히 공공의료의 중추적 역할을 수행해야 하는 지방 의료원의 경우 코로나 팬데믹 이후 자력으로 회복하기 힘든 재정위기를 겪고 있어 안정적인 운영을 위해 제도 개선이 시급한 상황이다 이를 해결하기 위해 발의된 ,0
229, 초동시각 자율과 관치 모호한 이분법의 함정,0, 년 하반기 문재인 정부는 집값 상승에 이어 코로나 구제금융으로 가파르게 늘어난 가계부채를 잡기 위해 금융사별로 대출 증가율을 최대 로 제한하는 이른바 대출 총량규제 를 단행했다 치솟는 집값을 ,0
230,숙명여대 송승현 교수 디지털 헬스케어 스타트업 소노럭스헬스테크 팁 ,0,이 시스템은 코로나 인플루엔자 등 생활공기 중의 바이러스 위험도를 스마트폰으로 제공해 각종 질병을 미리 예측하고 대응할 수 있도록 돕는다 이는 감염 취약 계층을 보호하고 공공보건 향상에 크게 기여할 것으로 ,0
231,팬데믹 수준 고용한파 내수부진에 판매직 만명 줄어,0,내수 부진이 길어지면서 판매직 고용 상황이 코로나 팬데믹 수준으로 다악화한 것으로 나타났다 특히 청년층에 판매직 고용 악화 여파가 집중된 것으로 나타나 우려가 커지고 있다 일 통계청 국가통계포털과 ,0
232, 더벨 인베스트먼트 티디에스팜 엑시트 잭팟 ,0,그러나 투자 이듬 해인 년 코로나 가 확산되며 상황이 급변했다 전 세계적인 경기 침체 우려가 나왔고 되레 코로나 기간 테니스 골프 러닝 등 실외 스포츠 문화가 발전하면서 젊은 층의 파스 수요도 증가하게 ,0
233, 대 여성 사회불안 범불안 공황발작 경험 최다 대 남성 자살 ,1, 국민들의 걱정 수준 매우 높게 조사돼 이번 조사를 통해 코로나 기간 동안 높아진 불안 위험군 우울 위험군이 판데믹 상황이 종료된 이후에도 여전히 높은 수준으로 지속되고 있는 것으로 확인됐다 또한 ,0
234,원미동 사람들과 주치의의 동행 따뜻한 돌봄 만들고파 ,1, 코로나 가 발생했을 때는 병상 부족 사태를 보며 공공병원의 필요성을 알렸다 코로나 가 끝난 뒤에는 시민단체들을 모아 공공병원 설립 시민추진위원회를 만들었다 하지만 공공병원의 필요성에 대한 관심은 이미 ,0
235, 조선 방산 전력기기 트럼프 기 호재 많지만 변동성 커질 것 신한,0,이 연구원은 트럼프 기는 금리 상승기였고 리쇼어링이 캐치프라이즈 구호 에 그쳤다 며 현재는 코로나 전쟁 ㅤㅂㅣㄲ테크 기술 혁신 등으로 북미 제조 투자와 전력 인프라 투자 방향성이 확고해졌다 고 말했다 이 ,0
236, 경영지원 대표에 허민회 내정 이르면 오늘 인사,1, 코로나 여파로 가 경영난에 처하자 허 대표는 년 월 대표이사로 투입돼 영화관 체질 개선에 나섰다 그룹의 이번 정기 임원 인사는 소폭일 것으로 예상된다 는 지난해 실적 부진 속에 해를 넘겨 ,0
237, 더벨 공백 채운 아워홈 힘 실렸다,1,아워홈의 실적 추이를 살펴보면 년 매출 조 억원 영업이익 억원에서 이듬해 코로나 로 외형과 수익성이 모두 역성장하며 위기를 맞았다 그러다 년 년 반에 흑자전환에 성공하며 내실 성장을 이어오고 ,0
